Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
354,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.56 profile.json,13639568,31278.240532146352,0.001569546945,83.61,29.768,39.252,32.663
355,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.57 profile(1).json,13992059,39061.31776073666,0.000859354445,43.169,30.828,34.244,32.462
356,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.57 profile(2).json,14167136,28623.193957230986,0.001537250833,80.782,25.757,37.184,32.53
357,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.57 profile.json,14021927,30199.075295497874,0.001731773055,92.882,29.295,41.762,34.136
358,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.58 profile(1).json,13700221,54351.93872745296,0.000796965,39.553,28.896,42.048,42.005
359,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.58 profile(2).json,14434121,24895.251393834023,0.0018773427779999999,99.885,26.54,41.385,33.356
360,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.58 profile(3).json,13195593,42946.70591423587,0.001822917222,97.024,32.876,48.65,41.9
361,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.58 profile.json,13252861,46809.742101663556,0.0008637769439999999,43.446,25.773,43.163,33.792
362,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.59 profile(1).json,13708841,28413.26591686049,0.000827600556,39.532,28.753,42.848,42.668
363,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.59 profile(2).json,14537147,37624.356261774396,0.000838631389,42.336,22.127,36.267,27.102
364,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 01.59 profile.json,13045600,52809.75670471401,0.0007868830559999999,38.715,25.792,39.404,28.93
365,analysis/data_extraction/input/WOFF2ALL\Firefox 2023-11-23 02.00 profile(1).json,14694395,32053.165209396415,0.00162748,86.181,23.74,36.362,29.504
