Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
484,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.46 profile(2).json,27706153,40211.21928099883,0.001557109722,76.606,25.183,34.587,43.784
485,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.46 profile.json,27216863,39917.834069540986,0.001525881111,76.537,25.068,43.832,45.556
486,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.47 profile(1).json,27615661,37043.25430192587,0.001593574167,78.875,24.809,47.49,46.454
487,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.47 profile(2).json,25586585,30286.17497441952,0.00144936,72.411,19.298,34.477,44.879
488,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.47 profile(3).json,27131504,34371.624836583585,0.001548535833,78.239,22.852,39.45,46.809
489,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.47 profile.json,26855775,32264.50089902221,0.001562752223,77.473,18.237,48.605,47.628
490,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.48 profile(1).json,27704111,38090.67677238475,0.0016342238879999999,81.299,28.877,50.291,49.562
491,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.48 profile(2).json,26703836,32829.39578716168,0.001574664167,78.777,23.413,44.518,42.561
492,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.48 profile.json,27815706,36428.372157839774,0.00160796,79.685,23.043,38.279,48.918
493,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.49 profile(1).json,26449739,39232.39218023153,0.001490789167,75.289,23.592,43.445,42.369
494,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.49 profile(2).json,26577470,44744.15793287361,0.001598064445,80.65,25.789,45.511,44.428
495,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.49 profile.json,28111029,33004.1685022038,0.0015348108339999999,75.842,21.576,33.786,43.858
496,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.50 profile(1).json,26714730,39018.24378164428,0.001587575834,78.584,27.298,42.249,41.843
497,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.50 profile(2).json,25849714,34670.59991786126,0.0014837402769999999,74.711,23.693,40.425,45.934
498,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.50 profile(3).json,25258922,47194.99615932306,0.001495906388,74.101,28.382,42.477,41.47
499,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.50 profile.json,26474516,40833.522193768884,0.0015791544449999999,78.923,22.001,40.656,39.576
500,analysis/data_extraction/input/WOFF2REN\Firefox 2023-11-22 23.51 profile(1).json,27876389,29892.458189767127,0.0015196625,75.675,25.115,37.127,44.172
